position,player_name
1,Temujin Dixon
2,Marc Robertson
4,Jake Mccartney
4,Nathan Harris
8,Michael Scerri
8,Scott Parker
8,Luke Jowlett
8,Mick Norton
16,Steve Tran
16,Adrian Lucci
16,Dale Kent
16,Richard Williams
16,Rob Bowen
16,Phil Tunstall
16,Joseph Evans
16,Matt Harmon
32,Frank Van Opynen
32,Trent Mason
32,Peter O'Keefe
32,Josh Gorski
32,John Raczkowski
32,Gus Di Giorgio
32,Steve Landsborough
32,Ian Hinton
32,Alphy Onder
32,Robert Dennis
32,Mick Dusenijko
32,Jason Ramsden
32,Padricis Gautum
32,Ken Krieger
32,Stephen Hargreaves
32,Brian Daly
64,Ian Irvine
64,Brett Weehee
64,Ron Callander
64,Adam Bleumink
64,Mayana Aspinall
64,Gavin Roberts
64,Rob Alexander
64,Bill O'Donnell
64,Josh Boyle
64,Glen Warner
64,Travis Henderson
64,Mark Pollard
64,Belinda Burke
64,Glenn Croese
64,Rhys Godden
64,Sean Dempsey
64,Paul Pike
64,Keira Sloetjes
64,Greg Segal
64,Hayden Heath
64,Derek Pascoe
64,Frank Lidonnici
64,Travis Martin
64,Ben Piper
64,Thomas O'Keefe
64,Marg Gorski
64,Ann Moimoi
64,Nick Pilat
64,Dion Moir
64,Justin Kennedy
64,Noel Fontana
64,Darren Thompson
128,John Mclaren
128,David Cooper
128,Jamie Robinson
128,Terry Mcclymont
128,Murray Jeffries
128,Andrew Miles
128,Padraig Fanning
128,Ryan Smidt
128,Glen O'Connell
128,Paddy Riley
128,James Clifford
128,Mark Lewis
128,Michael O'Connor
128,Norm Beshara
128,Raj Gajendra
128,Jamie Stacey
128,Adam Dalton
128,Peter Knight
128,Rob Whitehead
128,Jon Carver
128,Lochlan Courtney
128,Tushar Singh
128,John Russell
128,David Barraclough
128,Nabil Hoyek
128,Dean Easton
128,Daniel Cornell
128,Mike Ballan
128,Nicholas Edlinger
128,Patrick Rogers
128,Harry Ritzau
128,Decoda Cook
128,Jason Tanaskovic
128,Steve Halliday
128,Nelson Chater
128,Ronnie George
128,Richard Dempsey
128,Geoff Taku
128,Ciaran Dempsey
128,Enio D'Atri
128,Ron Farmer
128,Zach Blachford
128,Leigh Gilpin
128,Dave Murphy
128,Brett Cook
128,Allan Nash
128,Sean Dalitz
128,Darren Chambers
128,Chris Flynn
128,Dale Slattery
128,Kenny Nicol
128,Cameron Carey
128,Brendan Smith
128,George Young
128,Jim Rene
128,Paul Mulder
128,Remo De Ingeniis
128,Steve Balacki
128,Grant Lebron
128,Trevor Stockwell
128,Kyle Johnson
128,Travis O'Mahony
128,Cathy Harmon
128,Rob Harris
