position,player_name
1,Ben Middleton
2,Andy Barnett
4,Dan Moore
4,Josh Hands
8,Shaun Lorenz
8,Josh Craze
8,Rusty Wheeler
8,Greg Segal
16,Devlen Brown
16,Robert Hickfuss
16,Jase Cattermoul
16,Mick Gray
16,Brent Read
16,Brendan Kantor
16,Brett Broderick
16,Beau Young
32,Duain Bauer
32,Vijay Randall
32,Mike Stone
32,Dave Brown
32,Bennon Anderson
32,Trent Bichel
32,Dene Heremaia
32,Geoff Gannon
32,Lenny Stein
32,Jayden Dinga
32,Sean Dempsey
32,Sterling Cross
32,Ricky Walker
32,Pat Broderick
32,Michael Bonney
32,Kyle Thomson
64,Shannon Irwin
64,John Pettinato
64,Michelle Goonan
64,Matt Fahey
64,Neil Armstrong
64,Chris Furner
64,Cooper Hawley
64,Jason Rose
64,Adam McMackin
64,Joe Hughes
64,Luber Giraldo
64,Emily Stevens
64,Shawn O'Reilly
64,Richard Dempsey
64,Ash Pilgrim
64,Marcus Osborne
64,Scott Farnworth
64,Scott Denston
64,Vince Lee
64,Jay Windross
64,Sue McCord
64,James Buchanan
64,Xavier Daw
64,Rhys Ferguson
64,Brendan Hodges
64,Reilly Moore
64,Ciaran Dempsey
64,Sam Taylor
64,Shannon Purcell
64,Lloyd Harragon
64,Rick Ferguson
64,Jamie Buettner
