position,player_name
1,Michael Cacciola
2,Temujin Dixon
4,Greg Segal
4,Steve Woods
8,Marc Robertson
8,Patrick Hood
8,David Rothall
8,Kyle Thomson
16,Matt Harmon
16,Rob Bowen
16,Aaron Lynch
16,Alec Evreniadis
16,Steve Halliday
16,Corey Power
16,Alex Kingsbury
16,Jason Yu
32,Adam Bleumink
32,Alex Pace
32,Brandy Sharp
32,Wayne Kong-Gardiner
32,Joel Minahan
32,Jack Crawley
32,Paul Pike
32,Justin Sajich
32,Murray Jeffries
32,Mick Norton
32,Phil Morton
32,Jayden Thompson
32,Joseph Rennie
32,Edmund Chen
32,Paul Carlile
32,Sid Scott
64,Ian Will
64,Jamie Walker
64,Michael Girvan
64,Alex Sumner
64,Jonathan Charles
64,Charles Huang
64,Suzi Robertson
64,Matt Sawyer
64,Heath Newport
64,Clive Hardisty
64,Alexander Parker
64,Dean Welsh
64,Mick Sewell
64,Tuan Dong
64,Micky Lennon
64,Scott Gee
64,Matthew Palko
64,Mike Wood
64,Danny Stone
64,Jason Tanaskovic
64,Nathan Miller
64,Zac Pantelidis
64,Eddie Edlinger
64,Mike Ballam
64,Shane Smith
64,Travis O'Mahony
64,Roy Deveson
64,Matt Barrett
64,Peter Smith
64,Danni Marlow
64,Mayana Aspinall
64,Scott Hourigan
128,Dale Gifford
128,Nicholas Hore
128,Dennis Bingley
128,Bill Freeman
128,Phil Bush
128,Dean Killen
128,Lesieli O'Connor
128,Robert Sugden
128,Glenn Bourne
128,Gordon Pyne
128,Steve Bean
128,Reece Henshaw
128,Will Keogh
128,Pat Wadsworth
128,Alexander Gill
128,Paul Blaszczyk
128,Kyle Dryden
128,Tristan Earl
128,Kenny Nicol
128,Jay Dawson
128,Troy Miller
128,Tavis Aitchison
128,Tyson Crinis
128,Kate Harrison
128,Jamie Peterson
128,Michelle Massey
128,Tony Warren
128,Michael Jones
128,Jason Ahmad
128,Lissi Chapelli
128,Sam Lyons
128,Paul Berger
128,Trent Billington
128,Jason Davis
128,Ron Farmer
128,Chris Baker
128,Matt Gander
128,Phillip Mowbray
128,Andrew Platt
128,Paul Maycock
128,Christian Malinovic
128,Anders Jones
128,Tanarv Mahadea
128,Daniel Hinchcliffe
128,Steve Goodger
128,Liam Carey
128,Warwick Howell
128,Brendon D'Aquino
